,0
0,ohms
1528,1938.67321
1529,2107.86887
1530,2120.66404
1531,2029.85054
1532,2143.09743
1533,1905.24394
1534,2127.60303
1535,2067.67711
1536,2008.81275
1537,1989.10552
1538,2014.25888
1539,1915.90292
1540,2033.62664
1541,1952.52494
1542,2018.40193
1543,2117.79387
1544,1996.91302
1545,2063.96378
1546,2026.53314
1547,1860.54691
1548,1928.74374
1549,1979.68254
1550,2047.95603
1551,1918.48192
1552,1970.69152
1553,1862.51964
1554,1933.9324
1555,1967.79329
1556,1907.13092
1557,1872.37053
1558,2011.45446
1559,2160.61642
1560,1994.5548
1561,1955.03061
1562,1991.69029
1563,2040.41132
1564,1897.50328
1565,1927.0211
1566,2227.14448
1567,2097.54704
1568,1811.4773
1569,1897.05916
1570,1937.13907
1571,2047.41645
1572,1909.58946
1573,1922.20019
1574,1924.46157
1575,2006.85289
1576,1990.68733
1577,1933.04959
1578,1921.53572
1579,1912.57757
1580,2097.6312
1581,1838.60699
1582,1951.528
1583,1990.59786
1584,2027.69055
1585,1943.2228
1586,1843.28972
1587,1886.25367
1588,1969.56902
1589,2017.35306
1590,1992.18644
1591,1912.22569
1592,1928.77129
1593,1949.79412
1594,1956.05401
1595,1997.33089
1596,1906.7688
1597,2045.74339
1598,1921.85905
1599,2072.40277
1600,1951.37133
1601,1972.35599
1602,2020.39616
1603,2028.54394
1604,1886.22475
1605,1765.08245
1606,2017.38587
1607,1945.84871
1608,1847.42425
1609,1865.21413
1610,1899.49119
1611,1876.35336
1612,1986.95777
1613,1983.46907
1614,1988.24163
1615,1995.59172
1616,1900.49916
1617,1735.30685
1618,1848.60511
1619,1784.11409
1620,1860.21454
1621,1969.73554
1622,1912.528
1623,1853.25387
1624,1860.03577
1625,1861.25005
1626,1888.27306
1627,1923.58683
1628,1864.91446
1629,1762.22533
1630,1801.53022
1631,1860.96327
1632,1897.96981
1633,1852.77046
1634,1948.1338
1635,1972.05726
1636,1886.19965
1637,1904.40199
1638,1944.2057
1639,1858.73514
1640,1946.30506
1641,1887.68417
1642,2035.61893
1643,1899.73418
1644,1945.54428
1645,1778.17761
1646,1812.37495
1647,1845.674
1648,1877.63357
1649,1784.74147
