Sensor, Timestamp, Value
LoadCell, 2024-05-02 19:24:52.719278, None
DMM, 2024-05-02 19:24:52.719278, 592616.068
LoadCell, 2024-05-02 19:24:52.743502, None
DMM, 2024-05-02 19:24:52.743502, 602456.466
LoadCell, 2024-05-02 19:24:52.761009, None
DMM, 2024-05-02 19:24:52.761009, 610798.174
LoadCell, 2024-05-02 19:24:52.882519, 0.00135
DMM, 2024-05-02 19:24:52.882519, 604948.011
LoadCell, 2024-05-02 19:24:52.899768, None
DMM, 2024-05-02 19:24:52.899768, 590229.728
LoadCell, 2024-05-02 19:24:52.919451, None
DMM, 2024-05-02 19:24:52.919451, 602911.956
LoadCell, 2024-05-02 19:24:52.944509, None
DMM, 2024-05-02 19:24:52.944509, 607625.213
LoadCell, 2024-05-02 19:24:52.959275, None
DMM, 2024-05-02 19:24:52.959275, 612514.447
LoadCell, 2024-05-02 19:24:53.082723, 0.0013
DMM, 2024-05-02 19:24:53.082723, 610038.313
LoadCell, 2024-05-02 19:24:53.099669, None
DMM, 2024-05-02 19:24:53.099669, 612049.356
LoadCell, 2024-05-02 19:24:53.118742, None
DMM, 2024-05-02 19:24:53.118742, 613172.426
LoadCell, 2024-05-02 19:24:53.142983, None
DMM, 2024-05-02 19:24:53.142983, 612856.062
LoadCell, 2024-05-02 19:24:53.159555, None
DMM, 2024-05-02 19:24:53.159555, 617585.932
LoadCell, 2024-05-02 19:24:53.282196, 0.00134
DMM, 2024-05-02 19:24:53.282196, 616340.469
LoadCell, 2024-05-02 19:24:53.299019, None
DMM, 2024-05-02 19:24:53.299019, 615447.119
LoadCell, 2024-05-02 19:24:53.320173, None
DMM, 2024-05-02 19:24:53.320173, 613770.362
LoadCell, 2024-05-02 19:24:53.343673, None
DMM, 2024-05-02 19:24:53.343673, 614961.59
LoadCell, 2024-05-02 19:24:53.360096, None
DMM, 2024-05-02 19:24:53.360096, 604082.061
LoadCell, 2024-05-02 19:24:53.480923, 0.00137
DMM, 2024-05-02 19:24:53.480923, 606342.084
LoadCell, 2024-05-02 19:24:53.499902, None
DMM, 2024-05-02 19:24:53.499902, 609729.228
LoadCell, 2024-05-02 19:24:53.519641, None
DMM, 2024-05-02 19:24:53.519641, 613117.35
LoadCell, 2024-05-02 19:24:53.543244, None
DMM, 2024-05-02 19:24:53.543244, 616057.243
LoadCell, 2024-05-02 19:24:53.559223, None
DMM, 2024-05-02 19:24:53.559223, 646206.547
LoadCell, 2024-05-02 19:24:53.680967, 0.00126
DMM, 2024-05-02 19:24:53.680967, 646799.963
LoadCell, 2024-05-02 19:24:53.699660, None
DMM, 2024-05-02 19:24:53.699660, 643315.511
LoadCell, 2024-05-02 19:24:53.718981, None
DMM, 2024-05-02 19:24:53.718981, 639757.658
LoadCell, 2024-05-02 19:24:53.742662, None
DMM, 2024-05-02 19:24:53.742662, 639760.314
LoadCell, 2024-05-02 19:24:53.759195, None
DMM, 2024-05-02 19:24:53.759195, 641033.501
LoadCell, 2024-05-02 19:24:53.880369, 0.00136
DMM, 2024-05-02 19:24:53.880369, 650741.048
LoadCell, 2024-05-02 19:24:53.899575, None
DMM, 2024-05-02 19:24:53.899575, 653687.576
LoadCell, 2024-05-02 19:24:53.919962, None
DMM, 2024-05-02 19:24:53.919962, 653960.081
LoadCell, 2024-05-02 19:24:53.942909, None
DMM, 2024-05-02 19:24:53.942909, 654736.351
LoadCell, 2024-05-02 19:24:53.959487, None
DMM, 2024-05-02 19:24:53.959487, 667021.982
LoadCell, 2024-05-02 19:24:54.080140, 0.00135
DMM, 2024-05-02 19:24:54.080140, 666879.425
LoadCell, 2024-05-02 19:24:54.099097, None
DMM, 2024-05-02 19:24:54.099097, 669529.074
LoadCell, 2024-05-02 19:24:54.120250, None
DMM, 2024-05-02 19:24:54.120250, 668564.018
LoadCell, 2024-05-02 19:24:54.142963, None
DMM, 2024-05-02 19:24:54.142963, 664262.42
LoadCell, 2024-05-02 19:24:54.159101, None
DMM, 2024-05-02 19:24:54.159101, 654018.437
LoadCell, 2024-05-02 19:24:54.281773, 0.00294
DMM, 2024-05-02 19:24:54.281773, 652297.85
LoadCell, 2024-05-02 19:24:54.299182, None
DMM, 2024-05-02 19:24:54.299182, 643115.771
LoadCell, 2024-05-02 19:24:54.319045, None
DMM, 2024-05-02 19:24:54.319045, 631263.443
LoadCell, 2024-05-02 19:24:54.343871, None
DMM, 2024-05-02 19:24:54.343871, 630146.095
LoadCell, 2024-05-02 19:24:54.359145, None
DMM, 2024-05-02 19:24:54.359145, 718652.973
LoadCell, 2024-05-02 19:24:54.479942, 0.00523
DMM, 2024-05-02 19:24:54.479942, 805396.754
LoadCell, 2024-05-02 19:24:54.499080, None
DMM, 2024-05-02 19:24:54.499080, 822696.989
LoadCell, 2024-05-02 19:24:54.518604, None
DMM, 2024-05-02 19:24:54.518604, 858182.856
LoadCell, 2024-05-02 19:24:54.543762, None
DMM, 2024-05-02 19:24:54.543762, 886229.763
LoadCell, 2024-05-02 19:24:54.559047, None
DMM, 2024-05-02 19:24:54.559047, 47011.5554
LoadCell, 2024-05-02 19:24:54.682699, 0.0119
DMM, 2024-05-02 19:24:54.682699, 29682.2926
LoadCell, 2024-05-02 19:24:54.699646, None
DMM, 2024-05-02 19:24:54.699646, 27275.4372
LoadCell, 2024-05-02 19:24:54.719571, None
DMM, 2024-05-02 19:24:54.719571, 27577.9561
LoadCell, 2024-05-02 19:24:54.742494, None
DMM, 2024-05-02 19:24:54.742494, 27471.4338
LoadCell, 2024-05-02 19:24:54.760030, None
DMM, 2024-05-02 19:24:54.760030, 27444.8495
LoadCell, 2024-05-02 19:24:54.882534, 1.35872
DMM, 2024-05-02 19:24:54.882534, 24374.8283
LoadCell, 2024-05-02 19:24:54.899279, None
DMM, 2024-05-02 19:24:54.899279, 23494.4774
LoadCell, 2024-05-02 19:24:54.920267, None
DMM, 2024-05-02 19:24:54.920267, 23254.81
LoadCell, 2024-05-02 19:24:54.942187, None
DMM, 2024-05-02 19:24:54.942187, 23010.2646
LoadCell, 2024-05-02 19:24:54.959125, None
DMM, 2024-05-02 19:24:54.959125, 22471.0796
LoadCell, 2024-05-02 19:24:55.082473, 2.67373
DMM, 2024-05-02 19:24:55.082473, 22362.0581
LoadCell, 2024-05-02 19:24:55.099860, None
DMM, 2024-05-02 19:24:55.099860, 22123.7117
LoadCell, 2024-05-02 19:24:55.119906, None
DMM, 2024-05-02 19:24:55.119906, 21914.9954
LoadCell, 2024-05-02 19:24:55.142592, None
DMM, 2024-05-02 19:24:55.142592, 21922.0333
LoadCell, 2024-05-02 19:24:55.159163, None
DMM, 2024-05-02 19:24:55.159163, 21090.5812
LoadCell, 2024-05-02 19:24:55.282208, 2.89077
DMM, 2024-05-02 19:24:55.282208, 20551.9034
LoadCell, 2024-05-02 19:24:55.299104, None
DMM, 2024-05-02 19:24:55.299104, 20115.113
LoadCell, 2024-05-02 19:24:55.319154, None
DMM, 2024-05-02 19:24:55.319154, 20004.265
LoadCell, 2024-05-02 19:24:55.343119, None
DMM, 2024-05-02 19:24:55.343119, 19939.5499
LoadCell, 2024-05-02 19:24:55.359178, None
DMM, 2024-05-02 19:24:55.359178, 19450.76
LoadCell, 2024-05-02 19:24:55.482465, 2.88429
DMM, 2024-05-02 19:24:55.482465, 19283.3529
LoadCell, 2024-05-02 19:24:55.499483, None
DMM, 2024-05-02 19:24:55.499483, 19263.4434
LoadCell, 2024-05-02 19:24:55.520243, None
DMM, 2024-05-02 19:24:55.520243, 19007.6698
LoadCell, 2024-05-02 19:24:55.542710, None
DMM, 2024-05-02 19:24:55.542710, 19068.2836
LoadCell, 2024-05-02 19:24:55.559184, None
DMM, 2024-05-02 19:24:55.559184, 18294.9976
LoadCell, 2024-05-02 19:24:55.682415, 2.99464
DMM, 2024-05-02 19:24:55.682415, 18129.3635
LoadCell, 2024-05-02 19:24:55.698991, None
DMM, 2024-05-02 19:24:55.698991, 18138.7833
LoadCell, 2024-05-02 19:24:55.719135, None
DMM, 2024-05-02 19:24:55.719135, 18079.7479
LoadCell, 2024-05-02 19:24:55.743553, None
DMM, 2024-05-02 19:24:55.743553, 17955.8916
LoadCell, 2024-05-02 19:24:55.759082, None
DMM, 2024-05-02 19:24:55.759082, 17217.8413
LoadCell, 2024-05-02 19:24:55.882465, 3.06416
DMM, 2024-05-02 19:24:55.882465, 17208.5188
LoadCell, 2024-05-02 19:24:55.899089, None
DMM, 2024-05-02 19:24:55.899089, 17078.0493
LoadCell, 2024-05-02 19:24:55.920124, None
DMM, 2024-05-02 19:24:55.920124, 16873.7572
LoadCell, 2024-05-02 19:24:55.942224, None
DMM, 2024-05-02 19:24:55.942224, 16920.9751
LoadCell, 2024-05-02 19:24:55.959155, None
DMM, 2024-05-02 19:24:55.959155, 16216.417
LoadCell, 2024-05-02 19:24:56.082516, 3.12814
DMM, 2024-05-02 19:24:56.082516, 16149.5021
LoadCell, 2024-05-02 19:24:56.099544, None
DMM, 2024-05-02 19:24:56.099544, 16026.695
LoadCell, 2024-05-02 19:24:56.119339, None
DMM, 2024-05-02 19:24:56.119339, 16028.6589
LoadCell, 2024-05-02 19:24:56.142685, None
DMM, 2024-05-02 19:24:56.142685, 15937.2112
LoadCell, 2024-05-02 19:24:56.160861, None
DMM, 2024-05-02 19:24:56.160861, 15694.3987
LoadCell, 2024-05-02 19:24:56.281067, 3.18875
DMM, 2024-05-02 19:24:56.281067, 15560.3036
LoadCell, 2024-05-02 19:24:56.299548, None
DMM, 2024-05-02 19:24:56.299548, 15585.3806
LoadCell, 2024-05-02 19:24:56.319699, None
DMM, 2024-05-02 19:24:56.319699, 15366.7473
LoadCell, 2024-05-02 19:24:56.342438, None
DMM, 2024-05-02 19:24:56.342438, 15294.9505
LoadCell, 2024-05-02 19:24:56.359292, None
DMM, 2024-05-02 19:24:56.359292, 15107.9484
LoadCell, 2024-05-02 19:24:56.482599, 3.24137
DMM, 2024-05-02 19:24:56.482599, 14996.1382
LoadCell, 2024-05-02 19:24:56.499472, None
DMM, 2024-05-02 19:24:56.499472, 14845.4821
LoadCell, 2024-05-02 19:24:56.519779, None
DMM, 2024-05-02 19:24:56.519779, 14755.3602
LoadCell, 2024-05-02 19:24:56.543458, None
DMM, 2024-05-02 19:24:56.543458, 14649.5942
LoadCell, 2024-05-02 19:24:56.559118, None
DMM, 2024-05-02 19:24:56.559118, 14465.0056
LoadCell, 2024-05-02 19:24:56.682097, 3.31013
DMM, 2024-05-02 19:24:56.682097, 14222.8748
LoadCell, 2024-05-02 19:24:56.699415, None
DMM, 2024-05-02 19:24:56.699415, 14287.459
LoadCell, 2024-05-02 19:24:56.719137, None
DMM, 2024-05-02 19:24:56.719137, 14172.6339
LoadCell, 2024-05-02 19:24:56.743554, None
DMM, 2024-05-02 19:24:56.743554, 14211.5184
LoadCell, 2024-05-02 19:24:56.759162, None
DMM, 2024-05-02 19:24:56.759162, 13739.3417
LoadCell, 2024-05-02 19:24:56.882459, 3.37369
DMM, 2024-05-02 19:24:56.882459, 13606.5273
LoadCell, 2024-05-02 19:24:56.899711, None
DMM, 2024-05-02 19:24:56.899711, 13532.586
LoadCell, 2024-05-02 19:24:56.918994, None
DMM, 2024-05-02 19:24:56.918994, 13466.805
LoadCell, 2024-05-02 19:24:56.944079, None
DMM, 2024-05-02 19:24:56.944079, 13314.3383
LoadCell, 2024-05-02 19:24:56.958925, None
DMM, 2024-05-02 19:24:56.958925, 13185.7085
LoadCell, 2024-05-02 19:24:57.080483, 3.43763
DMM, 2024-05-02 19:24:57.080483, 13116.4076
LoadCell, 2024-05-02 19:24:57.099119, None
DMM, 2024-05-02 19:24:57.099119, 13257.2657
LoadCell, 2024-05-02 19:24:57.119156, None
DMM, 2024-05-02 19:24:57.119156, 13107.7065
LoadCell, 2024-05-02 19:24:57.141528, None
DMM, 2024-05-02 19:24:57.141528, 13167.4471
LoadCell, 2024-05-02 19:24:57.159455, None
DMM, 2024-05-02 19:24:57.159455, 12865.3197
LoadCell, 2024-05-02 19:24:57.281375, 3.49587
DMM, 2024-05-02 19:24:57.281375, 12769.2683
LoadCell, 2024-05-02 19:24:57.299654, None
DMM, 2024-05-02 19:24:57.299654, 12793.1539
LoadCell, 2024-05-02 19:24:57.319942, None
DMM, 2024-05-02 19:24:57.319942, 12609.469
LoadCell, 2024-05-02 19:24:57.342375, None
DMM, 2024-05-02 19:24:57.342375, 12625.1145
LoadCell, 2024-05-02 19:24:57.360023, None
DMM, 2024-05-02 19:24:57.360023, 12490.9809
LoadCell, 2024-05-02 19:24:57.482167, 3.57678
DMM, 2024-05-02 19:24:57.482167, 12444.9016
LoadCell, 2024-05-02 19:24:57.499058, None
DMM, 2024-05-02 19:24:57.499058, 12450.1529
LoadCell, 2024-05-02 19:24:57.519210, None
DMM, 2024-05-02 19:24:57.519210, 12294.1622
LoadCell, 2024-05-02 19:24:57.543062, None
DMM, 2024-05-02 19:24:57.543062, 12408.4062
LoadCell, 2024-05-02 19:24:57.559162, None
DMM, 2024-05-02 19:24:57.559162, 12171.27
LoadCell, 2024-05-02 19:24:57.682162, 3.63698
DMM, 2024-05-02 19:24:57.682162, 12033.2054
LoadCell, 2024-05-02 19:24:57.699077, None
DMM, 2024-05-02 19:24:57.699077, 12119.125
LoadCell, 2024-05-02 19:24:57.719091, None
DMM, 2024-05-02 19:24:57.719091, 12072.9075
LoadCell, 2024-05-02 19:24:57.743217, None
DMM, 2024-05-02 19:24:57.743217, 12067.031
LoadCell, 2024-05-02 19:24:57.760004, None
DMM, 2024-05-02 19:24:57.760004, 11967.7036
LoadCell, 2024-05-02 19:24:57.881889, 3.67994
DMM, 2024-05-02 19:24:57.881889, 11949.0407
LoadCell, 2024-05-02 19:24:57.898956, None
DMM, 2024-05-02 19:24:57.898956, 11777.3508
LoadCell, 2024-05-02 19:24:57.919363, None
DMM, 2024-05-02 19:24:57.919363, 11738.5886
LoadCell, 2024-05-02 19:24:57.942085, None
DMM, 2024-05-02 19:24:57.942085, 11608.9604
LoadCell, 2024-05-02 19:24:57.959128, None
DMM, 2024-05-02 19:24:57.959128, 11314.1646
LoadCell, 2024-05-02 19:24:58.082428, 3.73951
DMM, 2024-05-02 19:24:58.082428, 11285.6388
LoadCell, 2024-05-02 19:24:58.099519, None
DMM, 2024-05-02 19:24:58.099519, 11291.4653
LoadCell, 2024-05-02 19:24:58.119079, None
DMM, 2024-05-02 19:24:58.119079, 11209.1554
LoadCell, 2024-05-02 19:24:58.142250, None
DMM, 2024-05-02 19:24:58.142250, 11266.6781
LoadCell, 2024-05-02 19:24:58.160291, None
DMM, 2024-05-02 19:24:58.160291, 11090.9161
LoadCell, 2024-05-02 19:24:58.280812, 3.80185
DMM, 2024-05-02 19:24:58.280812, 11001.3578
LoadCell, 2024-05-02 19:24:58.299853, None
DMM, 2024-05-02 19:24:58.299853, 10861.3329
LoadCell, 2024-05-02 19:24:58.319132, None
DMM, 2024-05-02 19:24:58.319132, 10939.2632
LoadCell, 2024-05-02 19:24:58.342428, None
DMM, 2024-05-02 19:24:58.342428, 10809.5161
LoadCell, 2024-05-02 19:24:58.360230, None
DMM, 2024-05-02 19:24:58.360230, 10577.0583
LoadCell, 2024-05-02 19:24:58.481648, 3.86126
DMM, 2024-05-02 19:24:58.481648, 10508.4726
LoadCell, 2024-05-02 19:24:58.499014, None
DMM, 2024-05-02 19:24:58.499014, 10570.0131
LoadCell, 2024-05-02 19:24:58.520180, None
DMM, 2024-05-02 19:24:58.520180, 10462.3658
LoadCell, 2024-05-02 19:24:58.541701, None
DMM, 2024-05-02 19:24:58.541701, 10442.6419
LoadCell, 2024-05-02 19:24:58.559293, None
DMM, 2024-05-02 19:24:58.559293, 10233.4429
LoadCell, 2024-05-02 19:24:58.682169, 3.93409
DMM, 2024-05-02 19:24:58.682169, 10160.6234
LoadCell, 2024-05-02 19:24:58.699617, None
DMM, 2024-05-02 19:24:58.699617, 10094.8564
LoadCell, 2024-05-02 19:24:58.719106, None
DMM, 2024-05-02 19:24:58.719106, 10119.8081
LoadCell, 2024-05-02 19:24:58.743274, None
DMM, 2024-05-02 19:24:58.743274, 10132.4248
LoadCell, 2024-05-02 19:24:58.759490, None
DMM, 2024-05-02 19:24:58.759490, 9953.37443
LoadCell, 2024-05-02 19:24:58.880411, 3.99222
DMM, 2024-05-02 19:24:58.880411, 9864.15593
LoadCell, 2024-05-02 19:24:58.900020, None
DMM, 2024-05-02 19:24:58.900020, 9860.01557
LoadCell, 2024-05-02 19:24:58.920142, None
DMM, 2024-05-02 19:24:58.920142, 9873.06063
LoadCell, 2024-05-02 19:24:58.942275, None
DMM, 2024-05-02 19:24:58.942275, 9899.94049
LoadCell, 2024-05-02 19:24:58.960370, None
DMM, 2024-05-02 19:24:58.960370, 9755.14013
LoadCell, 2024-05-02 19:24:59.081222, 4.05262
DMM, 2024-05-02 19:24:59.081222, 9753.34727
LoadCell, 2024-05-02 19:24:59.099138, None
DMM, 2024-05-02 19:24:59.099138, 9742.06269
LoadCell, 2024-05-02 19:24:59.120306, None
DMM, 2024-05-02 19:24:59.120306, 9753.47114
LoadCell, 2024-05-02 19:24:59.141665, None
DMM, 2024-05-02 19:24:59.141665, 9644.00716
LoadCell, 2024-05-02 19:24:59.159656, None
DMM, 2024-05-02 19:24:59.159656, 9396.92805
LoadCell, 2024-05-02 19:24:59.280977, 4.12338
DMM, 2024-05-02 19:24:59.280977, 9317.7757
LoadCell, 2024-05-02 19:24:59.299831, None
DMM, 2024-05-02 19:24:59.299831, 9280.49488
LoadCell, 2024-05-02 19:24:59.319753, None
DMM, 2024-05-02 19:24:59.319753, 9324.38565
LoadCell, 2024-05-02 19:24:59.342468, None
DMM, 2024-05-02 19:24:59.342468, 9361.96956
LoadCell, 2024-05-02 19:24:59.358911, None
DMM, 2024-05-02 19:24:59.358911, 9126.40861
LoadCell, 2024-05-02 19:24:59.482327, 4.18485
DMM, 2024-05-02 19:24:59.482327, 9200.09621
LoadCell, 2024-05-02 19:24:59.499161, None
DMM, 2024-05-02 19:24:59.499161, 9063.76015
LoadCell, 2024-05-02 19:24:59.519092, None
DMM, 2024-05-02 19:24:59.519092, 9136.52536
LoadCell, 2024-05-02 19:24:59.542338, None
DMM, 2024-05-02 19:24:59.542338, 9095.1255
LoadCell, 2024-05-02 19:24:59.559593, None
DMM, 2024-05-02 19:24:59.559593, 8864.98153
LoadCell, 2024-05-02 19:24:59.680287, 4.24448
DMM, 2024-05-02 19:24:59.680287, 8901.54744
LoadCell, 2024-05-02 19:24:59.699457, None
DMM, 2024-05-02 19:24:59.699457, 8920.7014
LoadCell, 2024-05-02 19:24:59.720164, None
DMM, 2024-05-02 19:24:59.720164, 8910.65375
LoadCell, 2024-05-02 19:24:59.742173, None
DMM, 2024-05-02 19:24:59.742173, 8883.02825
LoadCell, 2024-05-02 19:24:59.759751, None
DMM, 2024-05-02 19:24:59.759751, 8744.7978
LoadCell, 2024-05-02 19:24:59.882521, 4.30041
DMM, 2024-05-02 19:24:59.882521, 8628.42964
LoadCell, 2024-05-02 19:24:59.899981, None
DMM, 2024-05-02 19:24:59.899981, 8707.21646
LoadCell, 2024-05-02 19:24:59.919108, None
DMM, 2024-05-02 19:24:59.919108, 8672.41839
LoadCell, 2024-05-02 19:24:59.942470, None
DMM, 2024-05-02 19:24:59.942470, 8727.1501
LoadCell, 2024-05-02 19:24:59.959910, None
DMM, 2024-05-02 19:24:59.959910, 8561.65877
LoadCell, 2024-05-02 19:25:00.082235, 4.37494
DMM, 2024-05-02 19:25:00.082235, 8561.17016
LoadCell, 2024-05-02 19:25:00.099427, None
DMM, 2024-05-02 19:25:00.099427, 8549.378
LoadCell, 2024-05-02 19:25:00.119258, None
DMM, 2024-05-02 19:25:00.119258, 8533.08419
LoadCell, 2024-05-02 19:25:00.142286, None
DMM, 2024-05-02 19:25:00.142286, 8493.63525
LoadCell, 2024-05-02 19:25:00.159459, None
DMM, 2024-05-02 19:25:00.159459, 8516.573
LoadCell, 2024-05-02 19:25:00.281823, 4.42788
DMM, 2024-05-02 19:25:00.281823, 8419.50318
LoadCell, 2024-05-02 19:25:00.299405, None
DMM, 2024-05-02 19:25:00.299405, 8371.50099
LoadCell, 2024-05-02 19:25:00.318952, None
DMM, 2024-05-02 19:25:00.318952, 8254.74364
LoadCell, 2024-05-02 19:25:00.342175, None
DMM, 2024-05-02 19:25:00.342175, 8383.3946
LoadCell, 2024-05-02 19:25:00.359151, None
DMM, 2024-05-02 19:25:00.359151, 8155.66705
LoadCell, 2024-05-02 19:25:00.482088, 4.49355
DMM, 2024-05-02 19:25:00.482088, 8056.48026
LoadCell, 2024-05-02 19:25:00.499444, None
DMM, 2024-05-02 19:25:00.499444, 8035.02896
LoadCell, 2024-05-02 19:25:00.519077, None
DMM, 2024-05-02 19:25:00.519077, 8052.80238
LoadCell, 2024-05-02 19:25:00.543862, None
DMM, 2024-05-02 19:25:00.543862, 8204.3779
LoadCell, 2024-05-02 19:25:00.559813, None
DMM, 2024-05-02 19:25:00.559813, 7802.76774
LoadCell, 2024-05-02 19:25:00.680450, 4.55256
DMM, 2024-05-02 19:25:00.680450, 7671.80204
LoadCell, 2024-05-02 19:25:00.698951, None
DMM, 2024-05-02 19:25:00.698951, 7845.16867
LoadCell, 2024-05-02 19:25:00.719515, None
DMM, 2024-05-02 19:25:00.719515, 7904.41584
LoadCell, 2024-05-02 19:25:00.742860, None
DMM, 2024-05-02 19:25:00.742860, 7883.06784
LoadCell, 2024-05-02 19:25:00.760074, None
DMM, 2024-05-02 19:25:00.760074, 7655.80606
LoadCell, 2024-05-02 19:25:00.879849, 4.61226
DMM, 2024-05-02 19:25:00.879849, 7777.76272
LoadCell, 2024-05-02 19:25:00.900444, None
DMM, 2024-05-02 19:25:00.900444, 7768.36108
LoadCell, 2024-05-02 19:25:00.920289, None
DMM, 2024-05-02 19:25:00.920289, 7747.2555
LoadCell, 2024-05-02 19:25:00.942913, None
DMM, 2024-05-02 19:25:00.942913, 7802.64891
LoadCell, 2024-05-02 19:25:00.960271, None
DMM, 2024-05-02 19:25:00.960271, 7591.99932
LoadCell, 2024-05-02 19:25:01.082513, 4.67523
DMM, 2024-05-02 19:25:01.082513, 7494.67204
LoadCell, 2024-05-02 19:25:01.099136, None
DMM, 2024-05-02 19:25:01.099136, 7671.68501
LoadCell, 2024-05-02 19:25:01.119904, None
DMM, 2024-05-02 19:25:01.119904, 7520.23568
LoadCell, 2024-05-02 19:25:01.142621, None
DMM, 2024-05-02 19:25:01.142621, 7559.34137
LoadCell, 2024-05-02 19:25:01.159130, None
DMM, 2024-05-02 19:25:01.159130, 7409.99834
LoadCell, 2024-05-02 19:25:01.279846, 4.74073
DMM, 2024-05-02 19:25:01.279846, 7446.43645
LoadCell, 2024-05-02 19:25:01.298839, None
DMM, 2024-05-02 19:25:01.298839, 7446.98111
LoadCell, 2024-05-02 19:25:01.319062, None
DMM, 2024-05-02 19:25:01.319062, 7290.41456
LoadCell, 2024-05-02 19:25:01.341923, None
DMM, 2024-05-02 19:25:01.341923, 7315.6706
LoadCell, 2024-05-02 19:25:01.359005, None
DMM, 2024-05-02 19:25:01.359005, 7352.7797
LoadCell, 2024-05-02 19:25:01.482914, 4.79679
DMM, 2024-05-02 19:25:01.482914, 7323.25858
LoadCell, 2024-05-02 19:25:01.499106, None
DMM, 2024-05-02 19:25:01.499106, 7304.56596
LoadCell, 2024-05-02 19:25:01.520073, None
DMM, 2024-05-02 19:25:01.520073, 7324.7995
LoadCell, 2024-05-02 19:25:01.543027, None
DMM, 2024-05-02 19:25:01.543027, 7290.81428
LoadCell, 2024-05-02 19:25:01.559726, None
DMM, 2024-05-02 19:25:01.559726, 7341.08081
LoadCell, 2024-05-02 19:25:01.682294, 4.86855
DMM, 2024-05-02 19:25:01.682294, 7218.30383
LoadCell, 2024-05-02 19:25:01.700263, None
DMM, 2024-05-02 19:25:01.700263, 7077.95478
LoadCell, 2024-05-02 19:25:01.720205, None
DMM, 2024-05-02 19:25:01.720205, 7078.56645
LoadCell, 2024-05-02 19:25:01.741380, None
DMM, 2024-05-02 19:25:01.741380, 7029.74723
LoadCell, 2024-05-02 19:25:01.759576, None
DMM, 2024-05-02 19:25:01.759576, 7086.10421
LoadCell, 2024-05-02 19:25:01.882729, 4.91652
DMM, 2024-05-02 19:25:01.882729, 7033.95648
LoadCell, 2024-05-02 19:25:01.899080, None
DMM, 2024-05-02 19:25:01.899080, 7028.03825
LoadCell, 2024-05-02 19:25:01.919113, None
DMM, 2024-05-02 19:25:01.919113, 6992.32823
LoadCell, 2024-05-02 19:25:01.942267, None
DMM, 2024-05-02 19:25:01.942267, 6985.18871
LoadCell, 2024-05-02 19:25:01.959259, None
DMM, 2024-05-02 19:25:01.959259, 6869.97723
LoadCell, 2024-05-02 19:25:02.081406, 4.98242
DMM, 2024-05-02 19:25:02.081406, 6818.11219
LoadCell, 2024-05-02 19:25:02.099694, None
DMM, 2024-05-02 19:25:02.099694, 6817.71462
LoadCell, 2024-05-02 19:25:02.119038, None
DMM, 2024-05-02 19:25:02.119038, 6948.63494
LoadCell, 2024-05-02 19:25:02.142465, None
DMM, 2024-05-02 19:25:02.142465, 6775.89607
LoadCell, 2024-05-02 19:25:02.159213, None
DMM, 2024-05-02 19:25:02.159213, 6809.98871
LoadCell, 2024-05-02 19:25:02.281277, 5.05161
DMM, 2024-05-02 19:25:02.281277, 6600.66422
LoadCell, 2024-05-02 19:25:02.299621, None
DMM, 2024-05-02 19:25:02.299621, 6708.97989
LoadCell, 2024-05-02 19:25:02.318705, None
DMM, 2024-05-02 19:25:02.318705, 6732.50881
LoadCell, 2024-05-02 19:25:02.343127, None
DMM, 2024-05-02 19:25:02.343127, 6712.84562
LoadCell, 2024-05-02 19:25:02.359156, None
DMM, 2024-05-02 19:25:02.359156, 6684.48379
LoadCell, 2024-05-02 19:25:02.480204, 5.11489
DMM, 2024-05-02 19:25:02.480204, 6646.35213
LoadCell, 2024-05-02 19:25:02.499732, None
DMM, 2024-05-02 19:25:02.499732, 6375.8057
LoadCell, 2024-05-02 19:25:02.519181, None
DMM, 2024-05-02 19:25:02.519181, 6533.30103
LoadCell, 2024-05-02 19:25:02.542592, None
DMM, 2024-05-02 19:25:02.542592, 6708.10302
LoadCell, 2024-05-02 19:25:02.559757, None
DMM, 2024-05-02 19:25:02.559757, 6486.78939
LoadCell, 2024-05-02 19:25:02.682443, 5.18359
DMM, 2024-05-02 19:25:02.682443, 6392.12738
LoadCell, 2024-05-02 19:25:02.699377, None
DMM, 2024-05-02 19:25:02.699377, 6320.08152
LoadCell, 2024-05-02 19:25:02.719379, None
DMM, 2024-05-02 19:25:02.719379, 6351.21455
LoadCell, 2024-05-02 19:25:02.742276, None
DMM, 2024-05-02 19:25:02.742276, 6434.91838
LoadCell, 2024-05-02 19:25:02.759512, None
DMM, 2024-05-02 19:25:02.759512, 6353.09111
LoadCell, 2024-05-02 19:25:02.882384, 5.23781
DMM, 2024-05-02 19:25:02.882384, 6545.55002
LoadCell, 2024-05-02 19:25:02.899488, None
DMM, 2024-05-02 19:25:02.899488, 6426.84089
LoadCell, 2024-05-02 19:25:02.919972, None
DMM, 2024-05-02 19:25:02.919972, 6254.37997
LoadCell, 2024-05-02 19:25:02.943096, None
DMM, 2024-05-02 19:25:02.943096, 6213.62086
LoadCell, 2024-05-02 19:25:02.960162, None
DMM, 2024-05-02 19:25:02.960162, 6259.36112
LoadCell, 2024-05-02 19:25:03.082465, 5.30744
DMM, 2024-05-02 19:25:03.082465, 6198.50066
LoadCell, 2024-05-02 19:25:03.099184, None
DMM, 2024-05-02 19:25:03.099184, 6207.6041
LoadCell, 2024-05-02 19:25:03.120132, None
DMM, 2024-05-02 19:25:03.120132, 6214.52329
