Sensor, Timestamp, Value
LoadCell, 2024-05-02 19:37:52.702326, None
DMM, 2024-05-02 19:37:52.702326, 5588.83116
LoadCell, 2024-05-02 19:37:52.724796, None
DMM, 2024-05-02 19:37:52.724796, 5719.5989
LoadCell, 2024-05-02 19:37:52.741457, None
DMM, 2024-05-02 19:37:52.741457, 5548.31189
LoadCell, 2024-05-02 19:37:52.864867, 6.03914
DMM, 2024-05-02 19:37:52.864867, 5523.53769
LoadCell, 2024-05-02 19:37:52.881276, None
DMM, 2024-05-02 19:37:52.881276, 5527.43205
LoadCell, 2024-05-02 19:37:52.902153, None
DMM, 2024-05-02 19:37:52.902153, 5411.9095
LoadCell, 2024-05-02 19:37:52.924240, None
DMM, 2024-05-02 19:37:52.924240, 5370.48262
LoadCell, 2024-05-02 19:37:52.941302, None
DMM, 2024-05-02 19:37:52.941302, 5547.56101
LoadCell, 2024-05-02 19:37:53.064779, 6.1071
DMM, 2024-05-02 19:37:53.064779, 5443.60821
LoadCell, 2024-05-02 19:37:53.081666, None
DMM, 2024-05-02 19:37:53.081666, 5443.69767
LoadCell, 2024-05-02 19:37:53.101941, None
DMM, 2024-05-02 19:37:53.101941, 5457.34795
LoadCell, 2024-05-02 19:37:53.124581, None
DMM, 2024-05-02 19:37:53.124581, 5521.98231
LoadCell, 2024-05-02 19:37:53.142495, None
DMM, 2024-05-02 19:37:53.142495, 5503.67049
LoadCell, 2024-05-02 19:37:53.262528, 6.16784
DMM, 2024-05-02 19:37:53.262528, 5309.08074
LoadCell, 2024-05-02 19:37:53.281272, None
DMM, 2024-05-02 19:37:53.281272, 5257.66586
LoadCell, 2024-05-02 19:37:53.302311, None
DMM, 2024-05-02 19:37:53.302311, 5374.84163
LoadCell, 2024-05-02 19:37:53.324784, None
DMM, 2024-05-02 19:37:53.324784, 5437.72968
LoadCell, 2024-05-02 19:37:53.342056, None
DMM, 2024-05-02 19:37:53.342056, 5162.73117
LoadCell, 2024-05-02 19:37:53.464886, 6.23277
DMM, 2024-05-02 19:37:53.464886, 5366.21791
LoadCell, 2024-05-02 19:37:53.481469, None
DMM, 2024-05-02 19:37:53.481469, 5200.23089
LoadCell, 2024-05-02 19:37:53.501188, None
DMM, 2024-05-02 19:37:53.501188, 5190.46707
LoadCell, 2024-05-02 19:37:53.525776, None
DMM, 2024-05-02 19:37:53.525776, 5270.62391
LoadCell, 2024-05-02 19:37:53.542414, None
DMM, 2024-05-02 19:37:53.542414, 5181.36765
LoadCell, 2024-05-02 19:37:53.665269, 6.28965
DMM, 2024-05-02 19:37:53.665269, 5183.71426
LoadCell, 2024-05-02 19:37:53.682233, None
DMM, 2024-05-02 19:37:53.682233, 5134.37406
LoadCell, 2024-05-02 19:37:53.701345, None
DMM, 2024-05-02 19:37:53.701345, 5110.65256
LoadCell, 2024-05-02 19:37:53.724881, None
DMM, 2024-05-02 19:37:53.724881, 5138.00922
LoadCell, 2024-05-02 19:37:53.741902, None
DMM, 2024-05-02 19:37:53.741902, 5019.099
LoadCell, 2024-05-02 19:37:53.864502, 6.36943
DMM, 2024-05-02 19:37:53.864502, 4983.32357
LoadCell, 2024-05-02 19:37:53.881225, None
DMM, 2024-05-02 19:37:53.881225, 5043.81127
LoadCell, 2024-05-02 19:37:53.902127, None
DMM, 2024-05-02 19:37:53.902127, 5016.83072
LoadCell, 2024-05-02 19:37:53.924383, None
DMM, 2024-05-02 19:37:53.924383, 5002.7854
LoadCell, 2024-05-02 19:37:53.941879, None
DMM, 2024-05-02 19:37:53.941879, 5005.8798
LoadCell, 2024-05-02 19:37:54.062492, 6.43379
DMM, 2024-05-02 19:37:54.062492, 5019.33505
LoadCell, 2024-05-02 19:37:54.081623, None
DMM, 2024-05-02 19:37:54.081623, 5000.7859
LoadCell, 2024-05-02 19:37:54.101297, None
DMM, 2024-05-02 19:37:54.101297, 4996.18208
LoadCell, 2024-05-02 19:37:54.125904, None
DMM, 2024-05-02 19:37:54.125904, 4994.78637
LoadCell, 2024-05-02 19:37:54.141435, None
DMM, 2024-05-02 19:37:54.141435, 4967.84841
LoadCell, 2024-05-02 19:37:54.263815, 6.4895
DMM, 2024-05-02 19:37:54.263815, 5009.74608
LoadCell, 2024-05-02 19:37:54.281754, None
DMM, 2024-05-02 19:37:54.281754, 4934.97819
LoadCell, 2024-05-02 19:37:54.301687, None
DMM, 2024-05-02 19:37:54.301687, 4943.74402
LoadCell, 2024-05-02 19:37:54.324174, None
DMM, 2024-05-02 19:37:54.324174, 4945.12025
LoadCell, 2024-05-02 19:37:54.342116, None
DMM, 2024-05-02 19:37:54.342116, 4851.90979
LoadCell, 2024-05-02 19:37:54.462113, 6.54301
DMM, 2024-05-02 19:37:54.462113, 4954.16457
LoadCell, 2024-05-02 19:37:54.482047, None
DMM, 2024-05-02 19:37:54.482047, 4920.509
LoadCell, 2024-05-02 19:37:54.501980, None
DMM, 2024-05-02 19:37:54.501980, 4880.24376
LoadCell, 2024-05-02 19:37:54.523907, None
DMM, 2024-05-02 19:37:54.523907, 4810.8502
LoadCell, 2024-05-02 19:37:54.541993, None
DMM, 2024-05-02 19:37:54.541993, 4883.66439
LoadCell, 2024-05-02 19:37:54.662361, 6.60507
DMM, 2024-05-02 19:37:54.662361, 4917.71529
LoadCell, 2024-05-02 19:37:54.682342, None
DMM, 2024-05-02 19:37:54.682342, 4910.93941
LoadCell, 2024-05-02 19:37:54.701969, None
DMM, 2024-05-02 19:37:54.701969, 4803.88242
LoadCell, 2024-05-02 19:37:54.723594, None
DMM, 2024-05-02 19:37:54.723594, 4892.63402
LoadCell, 2024-05-02 19:37:54.741533, None
DMM, 2024-05-02 19:37:54.741533, 4684.67133
LoadCell, 2024-05-02 19:37:54.864606, 6.67575
DMM, 2024-05-02 19:37:54.864606, 4668.01334
LoadCell, 2024-05-02 19:37:54.881796, None
DMM, 2024-05-02 19:37:54.881796, 4656.80491
LoadCell, 2024-05-02 19:37:54.901770, None
DMM, 2024-05-02 19:37:54.901770, 4636.16546
LoadCell, 2024-05-02 19:37:54.924708, None
DMM, 2024-05-02 19:37:54.924708, 4645.67596
LoadCell, 2024-05-02 19:37:54.941796, None
DMM, 2024-05-02 19:37:54.941796, 4807.89425
LoadCell, 2024-05-02 19:37:55.062410, 6.72934
DMM, 2024-05-02 19:37:55.062410, 4805.6382
LoadCell, 2024-05-02 19:37:55.081718, None
DMM, 2024-05-02 19:37:55.081718, 4650.2883
LoadCell, 2024-05-02 19:37:55.101555, None
DMM, 2024-05-02 19:37:55.101555, 4616.02598
LoadCell, 2024-05-02 19:37:55.124881, None
DMM, 2024-05-02 19:37:55.124881, 4655.78698
LoadCell, 2024-05-02 19:37:55.142090, None
DMM, 2024-05-02 19:37:55.142090, 4660.53342
LoadCell, 2024-05-02 19:37:55.262102, 6.79688
DMM, 2024-05-02 19:37:55.262102, 4578.90219
LoadCell, 2024-05-02 19:37:55.282205, None
DMM, 2024-05-02 19:37:55.282205, 4528.4452
LoadCell, 2024-05-02 19:37:55.301386, None
DMM, 2024-05-02 19:37:55.301386, 4600.9359
LoadCell, 2024-05-02 19:37:55.324945, None
DMM, 2024-05-02 19:37:55.324945, 4602.73172
LoadCell, 2024-05-02 19:37:55.342885, None
DMM, 2024-05-02 19:37:55.342885, 4502.9651
LoadCell, 2024-05-02 19:37:55.464837, 6.86742
DMM, 2024-05-02 19:37:55.464837, 4571.32315
LoadCell, 2024-05-02 19:37:55.480975, None
DMM, 2024-05-02 19:37:55.480975, 4462.83922
LoadCell, 2024-05-02 19:37:55.502202, None
DMM, 2024-05-02 19:37:55.502202, 4483.00418
LoadCell, 2024-05-02 19:37:55.524675, None
DMM, 2024-05-02 19:37:55.524675, 4617.36421
LoadCell, 2024-05-02 19:37:55.542288, None
DMM, 2024-05-02 19:37:55.542288, 4536.76551
LoadCell, 2024-05-02 19:37:55.662597, 6.92347
DMM, 2024-05-02 19:37:55.662597, 4487.09895
LoadCell, 2024-05-02 19:37:55.682178, None
DMM, 2024-05-02 19:37:55.682178, 4362.56461
LoadCell, 2024-05-02 19:37:55.702323, None
DMM, 2024-05-02 19:37:55.702323, 4544.64466
LoadCell, 2024-05-02 19:37:55.724981, None
DMM, 2024-05-02 19:37:55.724981, 4583.37517
LoadCell, 2024-05-02 19:37:55.742154, None
DMM, 2024-05-02 19:37:55.742154, 4566.13988
LoadCell, 2024-05-02 19:37:55.863619, 6.98009
DMM, 2024-05-02 19:37:55.863619, 4509.85279
LoadCell, 2024-05-02 19:37:55.882764, None
DMM, 2024-05-02 19:37:55.882764, 4518.62137
LoadCell, 2024-05-02 19:37:55.901588, None
DMM, 2024-05-02 19:37:55.901588, 4441.34272
LoadCell, 2024-05-02 19:37:55.924882, None
DMM, 2024-05-02 19:37:55.924882, 4498.86773
LoadCell, 2024-05-02 19:37:55.942342, None
DMM, 2024-05-02 19:37:55.942342, 4358.54325
LoadCell, 2024-05-02 19:37:56.062437, 7.05141
DMM, 2024-05-02 19:37:56.062437, 4559.39109
LoadCell, 2024-05-02 19:37:56.082869, None
DMM, 2024-05-02 19:37:56.082869, 4509.19143
LoadCell, 2024-05-02 19:37:56.101187, None
DMM, 2024-05-02 19:37:56.101187, 4389.66193
LoadCell, 2024-05-02 19:37:56.123916, None
DMM, 2024-05-02 19:37:56.123916, 4259.24415
LoadCell, 2024-05-02 19:37:56.142535, None
DMM, 2024-05-02 19:37:56.142535, 4471.22955
LoadCell, 2024-05-02 19:37:56.262119, 7.11426
DMM, 2024-05-02 19:37:56.262119, 4374.74668
LoadCell, 2024-05-02 19:37:56.281274, None
DMM, 2024-05-02 19:37:56.281274, 4236.53109
LoadCell, 2024-05-02 19:37:56.301465, None
DMM, 2024-05-02 19:37:56.301465, 4301.5195
LoadCell, 2024-05-02 19:37:56.324784, None
DMM, 2024-05-02 19:37:56.324784, 4362.79343
LoadCell, 2024-05-02 19:37:56.341582, None
DMM, 2024-05-02 19:37:56.341582, 4414.51602
LoadCell, 2024-05-02 19:37:56.463485, 7.16921
DMM, 2024-05-02 19:37:56.463485, 4350.44347
LoadCell, 2024-05-02 19:37:56.482044, None
DMM, 2024-05-02 19:37:56.482044, 4312.03564
LoadCell, 2024-05-02 19:37:56.502256, None
DMM, 2024-05-02 19:37:56.502256, 4339.09987
LoadCell, 2024-05-02 19:37:56.524616, None
DMM, 2024-05-02 19:37:56.524616, 4289.93247
LoadCell, 2024-05-02 19:37:56.542177, None
DMM, 2024-05-02 19:37:56.542177, 4242.77334
LoadCell, 2024-05-02 19:37:56.663420, 7.24139
DMM, 2024-05-02 19:37:56.663420, 4076.36871
LoadCell, 2024-05-02 19:37:56.681017, None
DMM, 2024-05-02 19:37:56.681017, 4221.56431
LoadCell, 2024-05-02 19:37:56.702422, None
DMM, 2024-05-02 19:37:56.702422, 4294.03553
LoadCell, 2024-05-02 19:37:56.724255, None
DMM, 2024-05-02 19:37:56.724255, 4050.7231
LoadCell, 2024-05-02 19:37:56.741300, None
DMM, 2024-05-02 19:37:56.741300, 4169.84109
LoadCell, 2024-05-02 19:37:56.864970, 7.29833
DMM, 2024-05-02 19:37:56.864970, 4234.63799
LoadCell, 2024-05-02 19:37:56.881425, None
DMM, 2024-05-02 19:37:56.881425, 4238.52689
LoadCell, 2024-05-02 19:37:56.901223, None
DMM, 2024-05-02 19:37:56.901223, 4167.16483
LoadCell, 2024-05-02 19:37:56.925159, None
DMM, 2024-05-02 19:37:56.925159, 4210.66569
LoadCell, 2024-05-02 19:37:56.942245, None
DMM, 2024-05-02 19:37:56.942245, 4076.17126
LoadCell, 2024-05-02 19:37:57.062541, 7.35779
DMM, 2024-05-02 19:37:57.062541, 4135.87408
LoadCell, 2024-05-02 19:37:57.081373, None
DMM, 2024-05-02 19:37:57.081373, 4154.25337
LoadCell, 2024-05-02 19:37:57.101747, None
DMM, 2024-05-02 19:37:57.101747, 4123.84517
LoadCell, 2024-05-02 19:37:57.124530, None
DMM, 2024-05-02 19:37:57.124530, 3993.3862
LoadCell, 2024-05-02 19:37:57.141462, None
DMM, 2024-05-02 19:37:57.141462, 3992.97185
LoadCell, 2024-05-02 19:37:57.266060, 7.42153
DMM, 2024-05-02 19:37:57.266060, 4104.44843
LoadCell, 2024-05-02 19:37:57.281288, None
DMM, 2024-05-02 19:37:57.281288, 4114.88605
LoadCell, 2024-05-02 19:37:57.302174, None
DMM, 2024-05-02 19:37:57.302174, 4108.44699
LoadCell, 2024-05-02 19:37:57.323883, None
DMM, 2024-05-02 19:37:57.323883, 3995.64061
LoadCell, 2024-05-02 19:37:57.341270, None
DMM, 2024-05-02 19:37:57.341270, 4072.47708
LoadCell, 2024-05-02 19:37:57.464816, 7.4828
DMM, 2024-05-02 19:37:57.464816, 4092.58765
LoadCell, 2024-05-02 19:37:57.481412, None
DMM, 2024-05-02 19:37:57.481412, 4155.41888
LoadCell, 2024-05-02 19:37:57.502544, None
DMM, 2024-05-02 19:37:57.502544, 4125.49331
LoadCell, 2024-05-02 19:37:57.524153, None
DMM, 2024-05-02 19:37:57.524153, 4014.81482
LoadCell, 2024-05-02 19:37:57.542276, None
DMM, 2024-05-02 19:37:57.542276, 4182.28285
LoadCell, 2024-05-02 19:37:57.663650, 7.51961
DMM, 2024-05-02 19:37:57.663650, 4098.08671
LoadCell, 2024-05-02 19:37:57.682453, None
DMM, 2024-05-02 19:37:57.682453, 4130.39762
LoadCell, 2024-05-02 19:37:57.702344, None
DMM, 2024-05-02 19:37:57.702344, 4170.67235
LoadCell, 2024-05-02 19:37:57.724912, None
DMM, 2024-05-02 19:37:57.724912, 4102.90507
LoadCell, 2024-05-02 19:37:57.742153, None
DMM, 2024-05-02 19:37:57.742153, 4053.55433
LoadCell, 2024-05-02 19:37:57.864584, 7.52173
DMM, 2024-05-02 19:37:57.864584, 4053.47626
LoadCell, 2024-05-02 19:37:57.882529, None
DMM, 2024-05-02 19:37:57.882529, 3914.01905
LoadCell, 2024-05-02 19:37:57.902074, None
DMM, 2024-05-02 19:37:57.902074, 4112.71131
LoadCell, 2024-05-02 19:37:57.924818, None
DMM, 2024-05-02 19:37:57.924818, 4082.1231
LoadCell, 2024-05-02 19:37:57.941498, None
DMM, 2024-05-02 19:37:57.941498, 4021.90237
LoadCell, 2024-05-02 19:37:58.061824, 7.5178
DMM, 2024-05-02 19:37:58.061824, 4022.58211
LoadCell, 2024-05-02 19:37:58.082032, None
DMM, 2024-05-02 19:37:58.082032, 4014.07165
LoadCell, 2024-05-02 19:37:58.101881, None
DMM, 2024-05-02 19:37:58.101881, 4037.34386
LoadCell, 2024-05-02 19:37:58.124380, None
DMM, 2024-05-02 19:37:58.124380, 4046.43884
LoadCell, 2024-05-02 19:37:58.142487, None
DMM, 2024-05-02 19:37:58.142487, 3929.77002
LoadCell, 2024-05-02 19:37:58.262677, 7.51403
DMM, 2024-05-02 19:37:58.262677, 3956.05718
LoadCell, 2024-05-02 19:37:58.282042, None
DMM, 2024-05-02 19:37:58.282042, 3998.84196
LoadCell, 2024-05-02 19:37:58.302442, None
DMM, 2024-05-02 19:37:58.302442, 4055.00182
LoadCell, 2024-05-02 19:37:58.324729, None
DMM, 2024-05-02 19:37:58.324729, 4049.0182
LoadCell, 2024-05-02 19:37:58.342328, None
DMM, 2024-05-02 19:37:58.342328, 4080.17987
LoadCell, 2024-05-02 19:37:58.464824, 7.5108
DMM, 2024-05-02 19:37:58.464824, 4017.84643
LoadCell, 2024-05-02 19:37:58.481683, None
DMM, 2024-05-02 19:37:58.481683, 3939.64881
LoadCell, 2024-05-02 19:37:58.502150, None
DMM, 2024-05-02 19:37:58.502150, 4083.27519
LoadCell, 2024-05-02 19:37:58.524622, None
DMM, 2024-05-02 19:37:58.524622, 3922.7142
LoadCell, 2024-05-02 19:37:58.542457, None
DMM, 2024-05-02 19:37:58.542457, 4176.12775
LoadCell, 2024-05-02 19:37:58.664956, 7.50765
DMM, 2024-05-02 19:37:58.664956, 4123.26424
LoadCell, 2024-05-02 19:37:58.681397, None
DMM, 2024-05-02 19:37:58.681397, 4088.31627
LoadCell, 2024-05-02 19:37:58.701594, None
DMM, 2024-05-02 19:37:58.701594, 4025.23748
LoadCell, 2024-05-02 19:37:58.724373, None
DMM, 2024-05-02 19:37:58.724373, 3973.35843
LoadCell, 2024-05-02 19:37:58.742463, None
DMM, 2024-05-02 19:37:58.742463, 4097.85844
LoadCell, 2024-05-02 19:37:58.862457, 7.50497
DMM, 2024-05-02 19:37:58.862457, 4107.83968
LoadCell, 2024-05-02 19:37:58.881366, None
DMM, 2024-05-02 19:37:58.881366, 3983.91598
LoadCell, 2024-05-02 19:37:58.902283, None
DMM, 2024-05-02 19:37:58.902283, 4143.28685
LoadCell, 2024-05-02 19:37:58.925167, None
DMM, 2024-05-02 19:37:58.925167, 4094.55448
LoadCell, 2024-05-02 19:37:58.942109, None
DMM, 2024-05-02 19:37:58.942109, 4010.16412
LoadCell, 2024-05-02 19:37:59.064678, 7.50264
DMM, 2024-05-02 19:37:59.064678, 4013.6951
LoadCell, 2024-05-02 19:37:59.081313, None
DMM, 2024-05-02 19:37:59.081313, 3863.86499
LoadCell, 2024-05-02 19:37:59.101850, None
DMM, 2024-05-02 19:37:59.101850, 3978.1535
LoadCell, 2024-05-02 19:37:59.124409, None
DMM, 2024-05-02 19:37:59.124409, 3965.46675
LoadCell, 2024-05-02 19:37:59.141446, None
DMM, 2024-05-02 19:37:59.141446, 3969.24499
LoadCell, 2024-05-02 19:37:59.264358, 7.50048
DMM, 2024-05-02 19:37:59.264358, 3996.48896
LoadCell, 2024-05-02 19:37:59.281244, None
DMM, 2024-05-02 19:37:59.281244, 3957.55901
LoadCell, 2024-05-02 19:37:59.301402, None
DMM, 2024-05-02 19:37:59.301402, 3905.08075
LoadCell, 2024-05-02 19:37:59.324870, None
DMM, 2024-05-02 19:37:59.324870, 3981.3293
LoadCell, 2024-05-02 19:37:59.341550, None
DMM, 2024-05-02 19:37:59.341550, 3999.94352
LoadCell, 2024-05-02 19:37:59.464936, 7.49846
DMM, 2024-05-02 19:37:59.464936, 4021.89005
LoadCell, 2024-05-02 19:37:59.481390, None
DMM, 2024-05-02 19:37:59.481390, 3966.72526
LoadCell, 2024-05-02 19:37:59.502357, None
DMM, 2024-05-02 19:37:59.502357, 4046.34753
LoadCell, 2024-05-02 19:37:59.525036, None
DMM, 2024-05-02 19:37:59.525036, 4003.575
LoadCell, 2024-05-02 19:37:59.542283, None
DMM, 2024-05-02 19:37:59.542283, 4261.54684
LoadCell, 2024-05-02 19:37:59.665084, 7.49644
DMM, 2024-05-02 19:37:59.665084, 4050.96971
LoadCell, 2024-05-02 19:37:59.681358, None
DMM, 2024-05-02 19:37:59.681358, 3919.83619
LoadCell, 2024-05-02 19:37:59.701678, None
DMM, 2024-05-02 19:37:59.701678, 4003.78555
LoadCell, 2024-05-02 19:37:59.725844, None
DMM, 2024-05-02 19:37:59.725844, 3835.44071
LoadCell, 2024-05-02 19:37:59.741376, None
DMM, 2024-05-02 19:37:59.741376, 3982.85047
LoadCell, 2024-05-02 19:37:59.863281, 7.49484
DMM, 2024-05-02 19:37:59.863281, 4017.29786
LoadCell, 2024-05-02 19:37:59.882348, None
DMM, 2024-05-02 19:37:59.882348, 4006.16628
LoadCell, 2024-05-02 19:37:59.902158, None
DMM, 2024-05-02 19:37:59.902158, 4027.88944
LoadCell, 2024-05-02 19:37:59.925357, None
DMM, 2024-05-02 19:37:59.925357, 3881.87223
LoadCell, 2024-05-02 19:37:59.942301, None
DMM, 2024-05-02 19:37:59.942301, 3921.82117
LoadCell, 2024-05-02 19:38:00.063312, 7.49317
DMM, 2024-05-02 19:38:00.063312, 3944.20103
LoadCell, 2024-05-02 19:38:00.081468, None
DMM, 2024-05-02 19:38:00.081468, 4074.7408
LoadCell, 2024-05-02 19:38:00.101473, None
DMM, 2024-05-02 19:38:00.101473, 4016.70259
LoadCell, 2024-05-02 19:38:00.124430, None
DMM, 2024-05-02 19:38:00.124430, 3991.93347
LoadCell, 2024-05-02 19:38:00.141963, None
DMM, 2024-05-02 19:38:00.141963, 459144.896
LoadCell, 2024-05-02 19:38:00.262536, 7.49157
DMM, 2024-05-02 19:38:00.262536, 578753.224
LoadCell, 2024-05-02 19:38:00.282005, None
DMM, 2024-05-02 19:38:00.282005, 532061.931
LoadCell, 2024-05-02 19:38:00.302186, None
DMM, 2024-05-02 19:38:00.302186, 539877.895
LoadCell, 2024-05-02 19:38:00.324341, None
DMM, 2024-05-02 19:38:00.324341, 562470.872
LoadCell, 2024-05-02 19:38:00.341454, None
DMM, 2024-05-02 19:38:00.341454, 528478.213
LoadCell, 2024-05-02 19:38:00.465817, 5.92627
DMM, 2024-05-02 19:38:00.465817, 566514.38
LoadCell, 2024-05-02 19:38:00.481434, None
DMM, 2024-05-02 19:38:00.481434, 569328.917
LoadCell, 2024-05-02 19:38:00.501445, None
DMM, 2024-05-02 19:38:00.501445, 600009.644
LoadCell, 2024-05-02 19:38:00.524775, None
DMM, 2024-05-02 19:38:00.524775, 618306.746
LoadCell, 2024-05-02 19:38:00.541630, None
DMM, 2024-05-02 19:38:00.541630, 638063.455
LoadCell, 2024-05-02 19:38:00.662639, 0.00165
DMM, 2024-05-02 19:38:00.662639, 627924.971
LoadCell, 2024-05-02 19:38:00.681657, None
DMM, 2024-05-02 19:38:00.681657, 585648.451
LoadCell, 2024-05-02 19:38:00.701337, None
DMM, 2024-05-02 19:38:00.701337, 586803.891
LoadCell, 2024-05-02 19:38:00.724598, None
DMM, 2024-05-02 19:38:00.724598, 591943.967
LoadCell, 2024-05-02 19:38:00.741347, None
DMM, 2024-05-02 19:38:00.741347, 615613.503
LoadCell, 2024-05-02 19:38:00.862293, 0.0014
DMM, 2024-05-02 19:38:00.862293, 581000.648
LoadCell, 2024-05-02 19:38:00.881366, None
DMM, 2024-05-02 19:38:00.881366, 573564.698
LoadCell, 2024-05-02 19:38:00.902508, None
DMM, 2024-05-02 19:38:00.902508, 573873.527
LoadCell, 2024-05-02 19:38:00.924301, None
DMM, 2024-05-02 19:38:00.924301, 584184.771
LoadCell, 2024-05-02 19:38:00.941458, None
DMM, 2024-05-02 19:38:00.941458, 551844.646
LoadCell, 2024-05-02 19:38:01.064817, 0.00131
DMM, 2024-05-02 19:38:01.064817, 549322.213
LoadCell, 2024-05-02 19:38:01.081417, None
DMM, 2024-05-02 19:38:01.081417, 545941.448
LoadCell, 2024-05-02 19:38:01.101964, None
DMM, 2024-05-02 19:38:01.101964, 561315.362
LoadCell, 2024-05-02 19:38:01.122991, None
DMM, 2024-05-02 19:38:01.122991, 557697.321
LoadCell, 2024-05-02 19:38:01.141416, None
DMM, 2024-05-02 19:38:01.141416, 491740.981
LoadCell, 2024-05-02 19:38:01.264899, 0.00116
DMM, 2024-05-02 19:38:01.264899, 489057.966
LoadCell, 2024-05-02 19:38:01.281212, None
DMM, 2024-05-02 19:38:01.281212, 497216.942
LoadCell, 2024-05-02 19:38:01.302214, None
DMM, 2024-05-02 19:38:01.302214, 513487.514
LoadCell, 2024-05-02 19:38:01.324290, None
DMM, 2024-05-02 19:38:01.324290, 512448.903
LoadCell, 2024-05-02 19:38:01.341458, None
DMM, 2024-05-02 19:38:01.341458, 501016.043
LoadCell, 2024-05-02 19:38:01.462753, 0.00119
DMM, 2024-05-02 19:38:01.462753, 500079.125
LoadCell, 2024-05-02 19:38:01.481331, None
DMM, 2024-05-02 19:38:01.481331, 499233.427
LoadCell, 2024-05-02 19:38:01.502966, None
DMM, 2024-05-02 19:38:01.502966, 527397.87
LoadCell, 2024-05-02 19:38:01.525300, None
DMM, 2024-05-02 19:38:01.525300, 556831.834
LoadCell, 2024-05-02 19:38:01.541249, None
DMM, 2024-05-02 19:38:01.541249, 623837.578
LoadCell, 2024-05-02 19:38:01.665061, 0.00106
DMM, 2024-05-02 19:38:01.665061, 603446.177
LoadCell, 2024-05-02 19:38:01.681284, None
DMM, 2024-05-02 19:38:01.681284, 593832.286
LoadCell, 2024-05-02 19:38:01.702258, None
DMM, 2024-05-02 19:38:01.702258, 595103.62
LoadCell, 2024-05-02 19:38:01.726134, None
DMM, 2024-05-02 19:38:01.726134, 608334.808
LoadCell, 2024-05-02 19:38:01.742474, None
DMM, 2024-05-02 19:38:01.742474, 595922.948
LoadCell, 2024-05-02 19:38:01.864805, 0.00098
DMM, 2024-05-02 19:38:01.864805, 601940.079
LoadCell, 2024-05-02 19:38:01.881303, None
DMM, 2024-05-02 19:38:01.881303, 593687.273
LoadCell, 2024-05-02 19:38:01.903015, None
DMM, 2024-05-02 19:38:01.903015, 601323.607
LoadCell, 2024-05-02 19:38:01.926156, None
DMM, 2024-05-02 19:38:01.926156, 600858.188
LoadCell, 2024-05-02 19:38:01.941460, None
DMM, 2024-05-02 19:38:01.941460, 600732.281
LoadCell, 2024-05-02 19:38:02.065057, 0.00105
DMM, 2024-05-02 19:38:02.065057, 617696.866
LoadCell, 2024-05-02 19:38:02.080464, None
DMM, 2024-05-02 19:38:02.080464, 624270.759
LoadCell, 2024-05-02 19:38:02.101083, None
DMM, 2024-05-02 19:38:02.101083, 618958.019
LoadCell, 2024-05-02 19:38:02.123671, None
DMM, 2024-05-02 19:38:02.123671, 623663.131
LoadCell, 2024-05-02 19:38:02.141638, None
DMM, 2024-05-02 19:38:02.141638, 676494.195
LoadCell, 2024-05-02 19:38:02.261929, 0.00102
DMM, 2024-05-02 19:38:02.261929, 686813.819
LoadCell, 2024-05-02 19:38:02.281861, None
DMM, 2024-05-02 19:38:02.281861, 678192.533
LoadCell, 2024-05-02 19:38:02.300830, None
DMM, 2024-05-02 19:38:02.300830, 675610.733
LoadCell, 2024-05-02 19:38:02.324462, None
DMM, 2024-05-02 19:38:02.324462, 676236.387
LoadCell, 2024-05-02 19:38:02.341591, None
DMM, 2024-05-02 19:38:02.341591, 693117.902
LoadCell, 2024-05-02 19:38:02.461318, 0.00084
DMM, 2024-05-02 19:38:02.461318, 707301.442
LoadCell, 2024-05-02 19:38:02.481020, None
DMM, 2024-05-02 19:38:02.481020, 704147.041
LoadCell, 2024-05-02 19:38:02.501111, None
DMM, 2024-05-02 19:38:02.501111, 702003.214
LoadCell, 2024-05-02 19:38:02.525056, None
DMM, 2024-05-02 19:38:02.525056, 706092.869
LoadCell, 2024-05-02 19:38:02.541126, None
DMM, 2024-05-02 19:38:02.541126, 709481.721
LoadCell, 2024-05-02 19:38:02.662411, 0.00092
DMM, 2024-05-02 19:38:02.662411, 681577.349
LoadCell, 2024-05-02 19:38:02.680278, None
DMM, 2024-05-02 19:38:02.680278, 678735.58
LoadCell, 2024-05-02 19:38:02.701208, None
DMM, 2024-05-02 19:38:02.701208, 661837.376
LoadCell, 2024-05-02 19:38:02.724188, None
DMM, 2024-05-02 19:38:02.724188, 646847.281
LoadCell, 2024-05-02 19:38:02.740892, None
DMM, 2024-05-02 19:38:02.740892, 620435.846
LoadCell, 2024-05-02 19:38:02.863808, 0.00084
DMM, 2024-05-02 19:38:02.863808, 608365.275
LoadCell, 2024-05-02 19:38:02.881269, None
DMM, 2024-05-02 19:38:02.881269, 613668.707
LoadCell, 2024-05-02 19:38:02.900047, None
DMM, 2024-05-02 19:38:02.900047, 622286.834
LoadCell, 2024-05-02 19:38:02.924419, None
DMM, 2024-05-02 19:38:02.924419, 635476.932
LoadCell, 2024-05-02 19:38:02.940513, None
DMM, 2024-05-02 19:38:02.940513, 634537.774
LoadCell, 2024-05-02 19:38:03.062760, 0.00089
DMM, 2024-05-02 19:38:03.062760, 632163.339
LoadCell, 2024-05-02 19:38:03.081290, None
DMM, 2024-05-02 19:38:03.081290, 630507.486
LoadCell, 2024-05-02 19:38:03.100432, None
DMM, 2024-05-02 19:38:03.100432, 642370.904
