,load,ohms
441,"[' 2024-04-29 14:48:20.798336', ' 2.103']","[' 2024-04-29 14:48:20.798336', ' 7149.53151']"
442,"[' 2024-04-29 14:48:20.998287', ' 2.108']","[' 2024-04-29 14:48:20.998287', ' 7220.85431']"
443,"[' 2024-04-29 14:48:21.199452', ' 2.116']","[' 2024-04-29 14:48:21.199452', ' 7099.26998']"
444,"[' 2024-04-29 14:48:21.408883', ' 2.121']","[' 2024-04-29 14:48:21.408883', ' 7131.3951']"
445,"[' 2024-04-29 14:48:21.608794', ' 2.126']","[' 2024-04-29 14:48:21.608794', ' 7154.80236']"
446,"[' 2024-04-29 14:48:21.799862', ' 2.135']","[' 2024-04-29 14:48:21.799862', ' 7056.70035']"
447,"[' 2024-04-29 14:48:21.999799', ' 2.143']","[' 2024-04-29 14:48:21.999799', ' 7047.94087']"
448,"[' 2024-04-29 14:48:22.199377', ' 2.151']","[' 2024-04-29 14:48:22.199377', ' 7199.71461']"
449,"[' 2024-04-29 14:48:22.399550', ' 2.154']","[' 2024-04-29 14:48:22.399550', ' 7002.47511']"
450,"[' 2024-04-29 14:48:22.607710', ' 2.158']","[' 2024-04-29 14:48:22.607710', ' 7073.97669']"
451,"[' 2024-04-29 14:48:22.800231', ' 2.164']","[' 2024-04-29 14:48:22.800231', ' 7009.4525']"
452,"[' 2024-04-29 14:48:23.000747', ' 2.169']","[' 2024-04-29 14:48:23.000747', ' 7021.35164']"
453,"[' 2024-04-29 14:48:23.201535', ' 2.174']","[' 2024-04-29 14:48:23.201535', ' 6920.5721']"
454,"[' 2024-04-29 14:48:23.401600', ' 2.183']","[' 2024-04-29 14:48:23.401600', ' 6881.95129']"
455,"[' 2024-04-29 14:48:23.609409', ' 2.189']","[' 2024-04-29 14:48:23.609409', ' 7014.72816']"
456,"[' 2024-04-29 14:48:23.802541', ' 2.196']","[' 2024-04-29 14:48:23.802541', ' 6934.54791']"
457,"[' 2024-04-29 14:48:24.003013', ' 2.199']","[' 2024-04-29 14:48:24.003013', ' 6839.3913']"
458,"[' 2024-04-29 14:48:24.203313', ' 2.202']","[' 2024-04-29 14:48:24.203313', ' 7045.59988']"
459,"[' 2024-04-29 14:48:24.409924', ' 2.207']","[' 2024-04-29 14:48:24.409924', ' 6965.86979']"
460,"[' 2024-04-29 14:48:24.609972', ' 2.211']","[' 2024-04-29 14:48:24.609972', ' 6943.57714']"
461,"[' 2024-04-29 14:48:24.806945', ' 2.214']","[' 2024-04-29 14:48:24.806945', ' 6924.61078']"
462,"[' 2024-04-29 14:48:25.005053', ' 2.219']","[' 2024-04-29 14:48:25.005053', ' 6744.28564']"
463,"[' 2024-04-29 14:48:25.205605', ' 2.227']","[' 2024-04-29 14:48:25.205605', ' 6882.83853']"
464,"[' 2024-04-29 14:48:25.406911', ' 2.232']","[' 2024-04-29 14:48:25.406911', ' 6860.18359']"
465,"[' 2024-04-29 14:48:25.606130', ' 2.24']","[' 2024-04-29 14:48:25.606130', ' 6914.96544']"
